Attendance_ID,Fellow_ID,Fellow_ID  (from Fellow_ID),Session,Year_of _imp,Date,School_ID,School_ID  (from School_ID),Supervisor_ID,Supervisor_ID (from Supervisor_ID),Attendance,absence_reason,Payment Initiated
TFW23_S_046_ANS23_School_1_Session2_45075,TFW23_S_046,TFW23_S_046,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_057_ANS23_School_1_Session2_45075,TFW23_S_057,TFW23_S_057,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_014_ANS23_School_1_Session2_45075,TFW23_S_014,TFW23_S_014,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_039_ANS23_School_1_Session2_45075,TFW23_S_039,TFW23_S_039,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_019_ANS23_School_1_Session2_45075,TFW23_S_019,TFW23_S_019,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_012_ANS23_School_1_Session2_45075,TFW23_S_012,TFW23_S_012,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_070_ANS23_School_1_Session2_45075,TFW23_S_070,TFW23_S_070,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_056_ANS23_School_1_Session2_45075,TFW23_S_056,TFW23_S_056,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_035_ANS23_School_1_Session2_45075,TFW23_S_035,TFW23_S_035,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_060_ANS23_School_1_Session2_45075,TFW23_S_060,TFW23_S_060,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_004_ANS23_School_1_Session2_45075,TFW23_S_004,TFW23_S_004,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_005_ANS23_School_1_Session2_45075,TFW23_S_005,TFW23_S_005,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_008_ANS23_School_1_Session2_45075,TFW23_S_008,TFW23_S_008,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_063_ANS23_School_1_Session2_45075,TFW23_S_063,TFW23_S_063,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_069_ANS23_School_1_Session2_45075,TFW23_S_069,TFW23_S_069,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_027_ANS23_School_1_Session2_45075,TFW23_S_027,TFW23_S_027,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_058_ANS23_School_1_Session2_45075,TFW23_S_058,TFW23_S_058,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_015_ANS23_School_1_Session2_45075,TFW23_S_015,TFW23_S_015,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_033_ANS23_School_1_Session2_45075,TFW23_S_033,TFW23_S_033,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_010_ANS23_School_1_Session2_45075,TFW23_S_010,TFW23_S_010,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_064_ANS23_School_1_Session2_45075,TFW23_S_064,TFW23_S_064,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_026_ANS23_School_1_Session2_45075,TFW23_S_026,TFW23_S_026,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_021_ANS23_School_1_Session2_45075,TFW23_S_021,TFW23_S_021,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_040_ANS23_School_1_Session2_45075,TFW23_S_040,TFW23_S_040,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_061_ANS23_School_1_Session2_45075,TFW23_S_061,TFW23_S_061,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_068_ANS23_School_1_Session2_45075,TFW23_S_068,TFW23_S_068,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_050_ANS23_School_1_Session2_45075,TFW23_S_050,TFW23_S_050,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_013_ANS23_School_1_Session2_45075,TFW23_S_013,TFW23_S_013,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_028_ANS23_School_1_Session2_45075,TFW23_S_028,TFW23_S_028,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_003_ANS23_School_1_Session2_45075,TFW23_S_003,TFW23_S_003,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_023_ANS23_School_1_Session2_45075,TFW23_S_023,TFW23_S_023,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_045_ANS23_School_1_Session2_45075,TFW23_S_045,TFW23_S_045,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_052_ANS23_School_1_Session2_45075,TFW23_S_052,TFW23_S_052,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_059_ANS23_School_1_Session2_45075,TFW23_S_059,TFW23_S_059,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_034_ANS23_School_1_Session2_45075,TFW23_S_034,TFW23_S_034,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_001_ANS23_School_1_Session2_45075,TFW23_S_001,TFW23_S_001,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_067_ANS23_School_1_Session2_45075,TFW23_S_067,TFW23_S_067,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_030_ANS23_School_1_Session2_45075,TFW23_S_030,TFW23_S_030,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_006_ANS23_School_1_Session2_45075,TFW23_S_006,TFW23_S_006,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_031_ANS23_School_1_Session2_45075,TFW23_S_031,TFW23_S_031,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_047_ANS23_School_1_Session2_45075,TFW23_S_047,TFW23_S_047,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_025_ANS23_School_1_Session2_45075,TFW23_S_025,TFW23_S_025,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_066_ANS23_School_1_Session2_45075,TFW23_S_066,TFW23_S_066,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_017_ANS23_School_1_Session2_45075,TFW23_S_017,TFW23_S_017,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_009_ANS23_School_1_Session2_45075,TFW23_S_009,TFW23_S_009,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_051_ANS23_School_1_Session2_45075,TFW23_S_051,TFW23_S_051,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_048_ANS23_School_1_Session2_45075,TFW23_S_048,TFW23_S_048,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_020_ANS23_School_1_Session2_45075,TFW23_S_020,TFW23_S_020,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_022_ANS23_School_1_Session2_45075,TFW23_S_022,TFW23_S_022,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_024_ANS23_School_1_Session2_45075,TFW23_S_024,TFW23_S_024,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_053_ANS23_School_1_Session2_45075,TFW23_S_053,TFW23_S_053,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_011_ANS23_School_1_Session2_45075,TFW23_S_011,TFW23_S_011,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_029_ANS23_School_1_Session2_45075,TFW23_S_029,TFW23_S_029,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_055_ANS23_School_1_Session2_45075,TFW23_S_055,TFW23_S_055,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_044_ANS23_School_1_Session2_45075,TFW23_S_044,TFW23_S_044,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_038_ANS23_School_1_Session2_45075,TFW23_S_038,TFW23_S_038,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_032_ANS23_School_1_Session2_45075,TFW23_S_032,TFW23_S_032,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_054_ANS23_School_1_Session2_45075,TFW23_S_054,TFW23_S_054,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_062_ANS23_School_1_Session2_45075,TFW23_S_062,TFW23_S_062,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_065_ANS23_School_1_Session2_45075,TFW23_S_065,TFW23_S_065,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_002_ANS23_School_1_Session2_45075,TFW23_S_002,TFW23_S_002,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_041_ANS23_School_1_Session2_45075,TFW23_S_041,TFW23_S_041,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_049_ANS23_School_1_Session2_45075,TFW23_S_049,TFW23_S_049,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_007_ANS23_School_1_Session2_45075,TFW23_S_007,TFW23_S_007,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_042_ANS23_School_1_Session2_45075,TFW23_S_042,TFW23_S_042,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_037_ANS23_School_1_Session2_45075,TFW23_S_037,TFW23_S_037,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_036_ANS23_School_1_Session2_45075,TFW23_S_036,TFW23_S_036,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_301_ANS23_School_1_Session2_45075,TFW23_S_301,TFW23_S_301,2,2023,29/5/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_061_ANS23_School_1_Session3_45082,TFW23_S_061,TFW23_S_061,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_008_ANS23_School_1_Session3_45082,TFW23_S_008,TFW23_S_008,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_054_ANS23_School_1_Session3_45082,TFW23_S_054,TFW23_S_054,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_032_ANS23_School_1_Session3_45082,TFW23_S_032,TFW23_S_032,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_004_ANS23_School_1_Session3_45082,TFW23_S_004,TFW23_S_004,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_064_ANS23_School_1_Session3_45082,TFW23_S_064,TFW23_S_064,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_015_ANS23_School_1_Session3_45082,TFW23_S_015,TFW23_S_015,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_045_ANS23_School_1_Session3_45082,TFW23_S_045,TFW23_S_045,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_019_ANS23_School_1_Session3_45082,TFW23_S_019,TFW23_S_019,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_065_ANS23_School_1_Session3_45082,TFW23_S_065,TFW23_S_065,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_022_ANS23_School_1_Session3_45082,TFW23_S_022,TFW23_S_022,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_011_ANS23_School_1_Session3_45082,TFW23_S_011,TFW23_S_011,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_046_ANS23_School_1_Session3_45082,TFW23_S_046,TFW23_S_046,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_035_ANS23_School_1_Session3_45082,TFW23_S_035,TFW23_S_035,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_007_ANS23_School_1_Session3_45082,TFW23_S_007,TFW23_S_007,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_026_ANS23_School_1_Session3_45082,TFW23_S_026,TFW23_S_026,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_017_ANS23_School_1_Session3_45082,TFW23_S_017,TFW23_S_017,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_037_ANS23_School_1_Session3_45082,TFW23_S_037,TFW23_S_037,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_029_ANS23_School_1_Session3_45082,TFW23_S_029,TFW23_S_029,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_028_ANS23_School_1_Session3_45082,TFW23_S_028,TFW23_S_028,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_003_ANS23_School_1_Session3_45082,TFW23_S_003,TFW23_S_003,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_055_ANS23_School_1_Session3_45082,TFW23_S_055,TFW23_S_055,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_043_ANS23_School_1_Session3_45082,TFW23_S_043,TFW23_S_043,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_044_ANS23_School_1_Session3_45082,TFW23_S_044,TFW23_S_044,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_016_ANS23_School_1_Session3_45082,TFW23_S_016,TFW23_S_016,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_058_ANS23_School_1_Session3_45082,TFW23_S_058,TFW23_S_058,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_047_ANS23_School_1_Session3_45082,TFW23_S_047,TFW23_S_047,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_059_ANS23_School_1_Session3_45082,TFW23_S_059,TFW23_S_059,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_001_ANS23_School_1_Session3_45082,TFW23_S_001,TFW23_S_001,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_020_ANS23_School_1_Session3_45082,TFW23_S_020,TFW23_S_020,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_053_ANS23_School_1_Session3_45082,TFW23_S_053,TFW23_S_053,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_021_ANS23_School_1_Session3_45082,TFW23_S_021,TFW23_S_021,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_014_ANS23_School_1_Session3_45082,TFW23_S_014,TFW23_S_014,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_039_ANS23_School_1_Session3_45082,TFW23_S_039,TFW23_S_039,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_034_ANS23_School_1_Session3_45082,TFW23_S_034,TFW23_S_034,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_067_ANS23_School_1_Session3_45082,TFW23_S_067,TFW23_S_067,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_006_ANS23_School_1_Session3_45082,TFW23_S_006,TFW23_S_006,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_063_ANS23_School_1_Session3_45082,TFW23_S_063,TFW23_S_063,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_038_ANS23_School_1_Session3_45082,TFW23_S_038,TFW23_S_038,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_056_ANS23_School_1_Session3_45082,TFW23_S_056,TFW23_S_056,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_005_ANS23_School_1_Session3_45082,TFW23_S_005,TFW23_S_005,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_013_ANS23_School_1_Session3_45082,TFW23_S_013,TFW23_S_013,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_041_ANS23_School_1_Session3_45082,TFW23_S_041,TFW23_S_041,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_052_ANS23_School_1_Session3_45082,TFW23_S_052,TFW23_S_052,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_057_ANS23_School_1_Session3_45082,TFW23_S_057,TFW23_S_057,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_027_ANS23_School_1_Session3_45082,TFW23_S_027,TFW23_S_027,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_030_ANS23_School_1_Session3_45082,TFW23_S_030,TFW23_S_030,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_012_ANS23_School_1_Session3_45082,TFW23_S_012,TFW23_S_012,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_062_ANS23_School_1_Session3_45082,TFW23_S_062,TFW23_S_062,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_010_ANS23_School_1_Session3_45082,TFW23_S_010,TFW23_S_010,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_031_ANS23_School_1_Session3_45082,TFW23_S_031,TFW23_S_031,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_040_ANS23_School_1_Session3_45082,TFW23_S_040,TFW23_S_040,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_002_ANS23_School_1_Session3_45082,TFW23_S_002,TFW23_S_002,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_024_ANS23_School_1_Session3_45082,TFW23_S_024,TFW23_S_024,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_051_ANS23_School_1_Session3_45082,TFW23_S_051,TFW23_S_051,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_070_ANS23_School_1_Session3_45082,TFW23_S_070,TFW23_S_070,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_009_ANS23_School_1_Session3_45082,TFW23_S_009,TFW23_S_009,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_32,SPV23_S_32,checked,,
TFW23_S_068_ANS23_School_1_Session3_45082,TFW23_S_068,TFW23_S_068,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_048_ANS23_School_1_Session3_45082,TFW23_S_048,TFW23_S_048,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_050_ANS23_School_1_Session3_45082,TFW23_S_050,TFW23_S_050,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_023_ANS23_School_1_Session3_45082,TFW23_S_023,TFW23_S_023,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_033_ANS23_School_1_Session3_45082,TFW23_S_033,TFW23_S_033,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_066_ANS23_School_1_Session3_45082,TFW23_S_066,TFW23_S_066,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_049_ANS23_School_1_Session3_45082,TFW23_S_049,TFW23_S_049,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_042_ANS23_School_1_Session3_45082,TFW23_S_042,TFW23_S_042,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_40,SPV23_S_40,,,
TFW23_S_025_ANS23_School_1_Session3_45082,TFW23_S_025,TFW23_S_025,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_018_ANS23_School_1_Session3_45082,TFW23_S_018,TFW23_S_018,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_069_ANS23_School_1_Session3_45082,TFW23_S_069,TFW23_S_069,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_036_ANS23_School_1_Session3_45082,TFW23_S_036,TFW23_S_036,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_060_ANS23_School_1_Session3_45082,TFW23_S_060,TFW23_S_060,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_301_ANS23_School_1_Session3_45082,TFW23_S_301,TFW23_S_301,3,2023,5/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_016_ANS23_School_1_Session4_45089,TFW23_S_016,TFW23_S_016,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_04,SPV23_S_04,checked,,
TFW23_S_032_ANS23_School_1_Session4_45089,TFW23_S_032,TFW23_S_032,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_25,SPV23_S_25,,,
TFW23_S_064_ANS23_School_1_Session4_45089,TFW23_S_064,TFW23_S_064,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
TFW23_S_056_ANS23_School_1_Session4_45089,TFW23_S_056,TFW23_S_056,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_053_ANS23_School_1_Session4_45089,TFW23_S_053,TFW23_S_053,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_24,SPV23_S_24,,,
TFW23_S_022_ANS23_School_1_Session4_45089,TFW23_S_022,TFW23_S_022,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_08,SPV23_S_08,,,
TFW23_S_068_ANS23_School_1_Session4_45089,TFW23_S_068,TFW23_S_068,4,2023,12/6/2023,ANS23_School_1,ANS23_School_1,SPV23_S_30,SPV23_S_30,,,
